date,global_active_power_mean_kw,global_reactive_power_mean,voltage_mean,global_intensity_mean,sub_metering_1_wh,sub_metering_2_wh,sub_metering_3_wh,sub_metering_remainder_wh,sub_metering_1_mean_kw,sub_metering_2_mean_kw,sub_metering_3_mean_kw,sub_metering_remainder_mean_kw,year,month,day,dayofweek,dayofyear,is_weekend
2007-01-09,1.2979541666666667,0.14392222222222223,240.48752083333335,5.521111111111111,1688.0,4267.0,9790.0,15405.9,0.07033333333333333,0.17779166666666668,0.40791666666666665,0.6419125,2007,1,9,1,9,0
2007-01-10,1.496388888888889,0.15864722222222222,241.02745138888892,6.357777777777779,771.0,4456.0,11012.0,19674.333333333332,0.032125,0.18566666666666667,0.45883333333333337,0.8197638888888888,2007,1,10,2,10,0
2007-01-11,1.5661069444444444,0.1597361111111111,241.1556875,6.658333333333333,1378.0,2170.0,12415.0,21623.566666666666,0.057416666666666664,0.09041666666666666,0.5172916666666666,0.9009819444444443,2007,1,11,3,11,0
2007-01-12,1.014788888888889,0.13829166666666665,241.53820833333336,4.309166666666666,0.0,439.0,8276.0,15639.933333333332,0.0,0.018291666666666668,0.3448333333333333,0.6516638888888888,2007,1,12,4,12,0
2007-01-13,2.2130652777777775,0.2019,239.28361111111113,9.453055555555554,7806.0,2975.0,11341.0,30991.566666666666,0.32525,0.12395833333333334,0.47254166666666664,1.2913152777777779,2007,1,13,5,13,1
2007-01-14,2.090992361111111,0.15790069444444446,238.81780555555557,8.971666666666668,1777.0,4215.0,12991.5,31200.316666666666,0.07404166666666666,0.175625,0.5413125,1.3000131944444444,2007,1,14,6,14,1
2007-01-15,1.4921375,0.12143055555555557,241.2409097222222,6.261527777777778,1099.0,2239.0,15163.0,17310.3,0.04579166666666667,0.09329166666666666,0.6317916666666666,0.7212624999999999,2007,1,15,0,15,0
2007-01-16,1.1711138888888888,0.12876944444444444,241.94475694444446,4.975972222222222,2063.0,644.0,6583.0,18816.733333333334,0.08595833333333334,0.026833333333333334,0.27429166666666666,0.7840305555555557,2007,1,16,1,16,0
2007-01-17,1.977561111111111,0.13941111111111112,241.00525,8.283888888888889,3500.0,5737.0,16064.0,22160.466666666667,0.14583333333333334,0.23904166666666668,0.6693333333333333,0.9233527777777778,2007,1,17,2,17,0
2007-01-18,1.2649041666666667,0.12341111111111111,240.89359722222224,5.3425,0.0,336.0,13491.0,16530.7,0.0,0.014,0.562125,0.6887791666666666,2007,1,18,3,18,0
2007-01-19,1.0280833333333335,0.11809166666666666,240.16094444444445,4.37625,2103.0,330.0,7172.0,15069.0,0.08762500000000001,0.01375,0.29883333333333334,0.6278750000000001,2007,1,19,4,19,0
2007-01-20,2.1762027777777777,0.16552916666666667,238.8674722222222,9.348055555555556,4324.0,5222.0,11440.0,31242.866666666665,0.18016666666666667,0.21758333333333335,0.4766666666666666,1.301786111111111,2007,1,20,5,20,1
2007-01-21,2.366154166666667,0.15953888888888887,238.96811805555558,10.190694444444444,10346.0,5567.0,11599.0,29275.7,0.4310833333333333,0.23195833333333335,0.4832916666666667,1.2198208333333334,2007,1,21,6,21,1
2007-01-22,1.5142319444444445,0.1171125,241.60313194444444,6.355277777777778,1054.0,2983.0,11361.0,20943.566666666666,0.043916666666666666,0.12429166666666668,0.47337500000000005,0.872648611111111,2007,1,22,0,22,0
2007-01-23,1.2344722222222222,0.09602777777777778,242.76255555555556,5.260833333333333,0.0,1064.0,5061.0,23502.333333333332,0.0,0.044333333333333336,0.210875,0.9792638888888888,2007,1,23,1,23,0
2007-01-24,2.074898611111111,0.12365277777777778,241.45769444444446,8.733611111111111,3464.0,2480.0,11744.0,32109.566666666666,0.14433333333333334,0.10333333333333333,0.48933333333333334,1.337898611111111,2007,1,24,2,24,0
2007-01-25,1.1085722222222223,0.10011111111111111,243.42436111111112,4.629305555555556,1158.0,262.0,11239.0,13946.733333333334,0.048249999999999994,0.010916666666666667,0.4682916666666667,0.5811138888888889,2007,1,25,3,25,0
2007-01-26,1.1235916666666665,0.09923749999999999,242.77179166666667,4.721388888888889,1163.0,261.0,8238.0,17304.2,0.04845833333333333,0.010875000000000001,0.34325,0.7210083333333334,2007,1,26,4,26,0
2007-01-27,1.4194944444444444,0.10294583333333332,241.61656944444442,5.949861111111111,1170.0,3896.0,12374.0,16627.866666666665,0.048749999999999995,0.16233333333333333,0.5155833333333334,0.6928277777777777,2007,1,27,5,27,1
2007-01-28,2.1475173611111114,0.10668611111111112,240.30152083333334,9.133888888888889,3466.0,3997.5,12061.0,32015.916666666668,0.14441666666666667,0.1665625,0.5025416666666667,1.3339965277777779,2007,1,28,6,28,1
2007-01-29,1.37685,0.11506666666666666,240.9295972222222,5.788888888888889,1123.0,294.0,15254.0,16373.4,0.04679166666666667,0.012249999999999999,0.6355833333333333,0.682225,2007,1,29,0,29,0
2007-01-30,1.1859708333333334,0.1256486111111111,241.84087499999998,5.028194444444445,1123.0,1424.0,8149.0,17767.3,0.04679166666666667,0.05933333333333333,0.33954166666666663,0.7403041666666667,2007,1,30,1,30,0
2007-01-31,1.6414944444444444,0.12915833333333332,239.92113194444443,6.923611111111111,0.0,5950.0,15052.0,18393.866666666665,0.0,0.24791666666666667,0.6271666666666667,0.766411111111111,2007,1,31,2,31,0
2007-02-01,1.2671944444444445,0.10435000000000001,240.3921388888889,5.3325000000000005,1170.0,386.0,13145.0,15711.666666666666,0.048749999999999995,0.016083333333333335,0.5477083333333334,0.6546527777777778,2007,2,1,3,32,0
2007-02-02,1.15815,0.09690416666666667,240.3343888888889,4.870833333333334,0.0,356.0,11338.0,16101.6,0.0,0.014833333333333332,0.47241666666666665,0.6709,2007,2,2,4,33,0
2007-02-03,2.7984180555555556,0.17071111111111112,238.91019444444444,11.815972222222221,4746.0,4573.0,17834.0,40009.03333333333,0.19775,0.1905416666666667,0.7430833333333333,1.6670430555555555,2007,2,3,5,34,1
2007-02-04,2.4971805555555555,0.12950972222222223,239.63333333333333,10.565416666666668,3391.0,4597.0,14472.0,37472.333333333336,0.14129166666666668,0.1915416666666667,0.603,1.5613472222222224,2007,2,4,6,35,1
2007-02-05,1.1425555555555555,0.10224166666666668,240.81031249999998,4.820416666666667,896.0,2564.0,7849.0,16112.333333333334,0.037333333333333336,0.10683333333333334,0.3270416666666667,0.6713472222222223,2007,2,5,0,36,0
2007-02-06,0.8843611111111112,0.09900416666666667,241.26415972222225,3.7719444444444448,1185.0,405.0,4517.0,15117.666666666666,0.049375,0.016875,0.18820833333333334,0.6299027777777778,2007,2,6,1,37,0
2007-02-07,1.6166791666666667,0.12340833333333333,241.14969444444444,6.791666666666667,3299.0,3513.0,11986.0,20002.3,0.13745833333333332,0.146375,0.4994166666666667,0.8334291666666666,2007,2,7,2,38,0
2007-02-08,1.2509819444444443,0.09645555555555554,241.79730555555554,5.248333333333334,2226.0,366.0,10157.0,17274.566666666666,0.09275,0.01525,0.42320833333333335,0.719773611111111,2007,2,8,3,39,0
2007-02-09,1.1251375000000001,0.10976805555555556,241.74044444444445,4.727222222222222,0.0,3045.0,9770.0,14188.3,0.0,0.126875,0.4070833333333333,0.5911791666666667,2007,2,9,4,40,0
2007-02-10,1.964811111111111,0.1340097222222222,240.0368263888889,8.303749999999999,5071.0,2831.0,14405.0,24848.466666666667,0.21129166666666666,0.11795833333333333,0.6002083333333333,1.0353527777777778,2007,2,10,5,41,1
2007-02-11,2.4800194444444443,0.1418847222222222,239.5061458333333,10.526805555555557,2430.0,4765.0,13114.0,39211.46666666667,0.10125,0.19854166666666664,0.5464166666666667,1.633811111111111,2007,2,11,6,42,1
2007-02-12,1.3038958333333333,0.09493333333333334,240.09850000000003,5.503472222222222,2227.0,399.0,11517.0,17150.5,0.09279166666666666,0.016625,0.479875,0.7146041666666667,2007,2,12,0,43,0
2007-02-13,0.9823236111111111,0.09352638888888888,241.16685416666667,4.14375,0.0,2828.0,6256.0,14491.766666666666,0.0,0.11783333333333333,0.26066666666666666,0.6038236111111112,2007,2,13,1,44,0
2007-02-14,1.735188888888889,0.14062916666666667,240.3753888888889,7.315138888888888,3295.0,3793.0,11579.0,22977.533333333333,0.13729166666666667,0.15804166666666666,0.4824583333333334,0.9573972222222222,2007,2,14,2,45,0
2007-02-15,1.3787125,0.11525277777777777,240.66922222222223,5.820277777777778,0.0,2363.0,14028.0,16698.1,0.0,0.09845833333333333,0.5845,0.6957541666666667,2007,2,15,3,46,0
2007-02-16,1.182311111111111,0.1053375,240.82094444444442,5.0465277777777775,1148.0,859.0,8689.0,17679.466666666667,0.04783333333333333,0.035791666666666666,0.36204166666666665,0.7366444444444444,2007,2,16,4,47,0
2007-02-17,1.4423,0.16595,239.31603472222224,6.129166666666666,1765.0,2226.0,7157.0,23467.2,0.07354166666666666,0.09275,0.29820833333333335,0.9778000000000001,2007,2,17,5,48,1
2007-02-18,2.6595569444444447,0.17744583333333333,239.17080555555557,11.238888888888889,6107.0,8003.0,13129.0,36590.36666666667,0.25445833333333334,0.33345833333333336,0.5470416666666666,1.5245986111111112,2007,2,18,6,49,1
2007-02-19,1.5184819444444444,0.12262777777777778,239.78958333333333,6.442222222222222,1634.0,2900.0,13085.0,18824.566666666666,0.06808333333333333,0.12083333333333333,0.5452083333333334,0.7843569444444444,2007,2,19,0,50,0
2007-02-20,2.18745,0.1299708333333333,239.86544444444445,9.168472222222222,2058.0,5191.0,9713.0,35536.8,0.08574999999999999,0.21629166666666666,0.4047083333333333,1.4807,2007,2,20,1,51,0
2007-02-21,1.4394958333333332,0.13185416666666666,240.46096527777777,6.0744444444444445,3527.0,2332.0,11548.0,17140.9,0.14695833333333333,0.09716666666666667,0.4811666666666667,0.7142041666666668,2007,2,21,2,52,0
2007-02-22,2.3454305555555557,0.09593333333333334,238.62018055555555,9.880277777777778,1409.0,4165.0,12285.0,38431.333333333336,0.058708333333333335,0.17354166666666668,0.511875,1.6013055555555555,2007,2,22,3,53,0
2007-02-23,0.9121388888888889,0.1037111111111111,240.68596527777777,3.825416666666667,0.0,503.0,10786.0,10602.333333333334,0.0,0.020958333333333332,0.44941666666666663,0.4417638888888889,2007,2,23,4,54,0
2007-02-24,0.4964736111111111,0.0848625,239.86310416666666,2.0858333333333334,0.0,363.0,3562.0,7990.366666666667,0.0,0.015125,0.14841666666666667,0.33293194444444446,2007,2,24,5,55,1
2007-02-25,0.3484305555555556,0.07898333333333334,241.6815486111111,1.462222222222222,0.0,329.0,1660.0,6373.333333333333,0.0,0.013708333333333335,0.06916666666666667,0.26555555555555554,2007,2,25,6,56,1
2007-02-26,0.3947805555555556,0.07519444444444444,241.27359027777777,1.658888888888889,0.0,331.0,2830.0,6313.733333333334,0.0,0.013791666666666667,0.11791666666666667,0.2630722222222222,2007,2,26,0,57,0
2007-02-27,0.35979999999999995,0.07861388888888889,242.94427083333332,1.5245833333333334,0.0,314.0,1924.0,6397.2,0.0,0.013083333333333334,0.08016666666666666,0.26655,2007,2,27,1,58,0
2007-02-28,0.36164861111111113,0.07873055555555555,242.15959027777777,1.5284722222222222,0.0,340.0,1973.0,6366.566666666667,0.0,0.014166666666666668,0.08220833333333334,0.2652736111111111,2007,2,28,2,59,0
2007-03-01,0.3594194444444444,0.07474166666666666,241.3214027777778,1.508888888888889,0.0,316.0,1980.0,6330.066666666667,0.0,0.013166666666666667,0.0825,0.2637527777777778,2007,3,1,3,60,0
2007-03-02,0.35811666666666664,0.0743111111111111,240.59159722222225,1.5068055555555557,0.0,340.0,1969.0,6285.8,0.0,0.014166666666666668,0.08204166666666667,0.26190833333333335,2007,3,2,4,61,0
2007-03-03,0.5688347222222222,0.09374444444444444,241.28808333333336,2.401111111111111,0.0,347.0,4597.0,8708.033333333333,0.0,0.014458333333333332,0.1915416666666667,0.3628347222222222,2007,3,3,5,62,1
2007-03-04,1.4518749999999998,0.12200138888888888,240.0297986111111,6.158194444444444,1476.0,8711.0,9408.0,15250.0,0.0615,0.3629583333333333,0.39199999999999996,0.6354166666666666,2007,3,4,6,63,1
2007-03-05,1.8474527777777776,0.14302499999999999,240.03090972222222,7.840277777777778,5727.0,12109.0,10026.0,16476.866666666665,0.238625,0.5045416666666667,0.41775,0.6865361111111111,2007,3,5,0,64,0
2007-03-06,0.865625,0.12926944444444444,240.98806944444445,3.6956944444444444,0.0,1740.0,4700.0,14335.0,0.0,0.0725,0.19583333333333333,0.5972916666666667,2007,3,6,1,65,0
2007-03-07,1.6494486111111113,0.11888888888888888,240.3235625,6.935,1076.0,4761.0,15513.0,18236.766666666666,0.044833333333333336,0.198375,0.646375,0.7598652777777778,2007,3,7,2,66,0
2007-03-08,1.0917583333333334,0.13014166666666666,240.66542361111112,4.665138888888889,2180.0,3385.0,6655.0,13982.2,0.09083333333333334,0.14104166666666665,0.27729166666666666,0.5825916666666667,2007,3,8,3,67,0
2007-03-09,0.8837583333333334,0.08280416666666666,240.88846527777778,3.73125,1093.0,345.0,8631.0,11141.2,0.04554166666666667,0.014374999999999999,0.35962500000000003,0.4642166666666667,2007,3,9,4,68,0
2007-03-10,1.7254944444444444,0.16911666666666667,239.80283333333335,7.341944444444445,4130.0,5422.0,10979.0,20880.866666666665,0.17208333333333334,0.22591666666666665,0.4574583333333333,0.8700361111111111,2007,3,10,5,69,1
2007-03-11,2.417108333333333,0.12039861111111111,240.00729166666667,10.121527777777779,4810.0,3420.0,9500.0,40280.6,0.20041666666666666,0.1425,0.3958333333333333,1.6783583333333334,2007,3,11,6,70,1
2007-03-12,1.3546305555555556,0.0933486111111111,240.55871527777776,5.728472222222222,1403.0,2841.0,12353.0,15914.133333333333,0.058458333333333334,0.11837500000000001,0.5147083333333333,0.663088888888889,2007,3,12,0,71,0
2007-03-13,0.8959333333333334,0.08799861111111111,240.89796527777779,3.8056944444444443,1350.0,3859.0,5323.0,10970.4,0.05625,0.16079166666666667,0.2217916666666667,0.4571,2007,3,13,1,72,0
2007-03-14,1.2453916666666667,0.10939027777777777,240.77729166666666,5.2675,3485.0,480.0,8607.0,17317.4,0.14520833333333333,0.02,0.35862499999999997,0.7215583333333334,2007,3,14,2,73,0
2007-03-15,1.3088986111111112,0.11064305555555555,240.28049305555552,5.523194444444444,0.0,3263.0,11036.0,17114.566666666666,0.0,0.13595833333333332,0.4598333333333333,0.7131069444444443,2007,3,15,3,74,0
2007-03-16,1.1819819444444446,0.09042222222222222,239.52713194444445,4.992361111111111,1106.0,4604.0,5370.0,17287.566666666666,0.04608333333333334,0.19183333333333333,0.22375,0.7203152777777778,2007,3,16,4,75,0
2007-03-17,1.4083958333333333,0.08824166666666666,238.22465277777778,5.946111111111111,2208.0,359.0,12275.0,18959.5,0.09200000000000001,0.014958333333333332,0.5114583333333333,0.7899791666666666,2007,3,17,5,76,1
2007-03-18,1.6465597222222221,0.1676736111111111,241.04781944444443,7.007916666666667,6564.0,7369.0,5856.0,19728.433333333334,0.2735,0.30704166666666666,0.244,0.8220180555555556,2007,3,18,6,77,1
2007-03-19,1.4948041666666667,0.10053055555555557,240.49709027777777,6.281944444444444,1648.0,2686.0,14118.0,17423.3,0.06866666666666667,0.11191666666666666,0.58825,0.7259708333333332,2007,3,19,0,78,0
2007-03-20,1.4487694444444446,0.11449305555555556,240.8156388888889,6.151249999999999,3745.0,2837.0,11255.0,16933.466666666667,0.15604166666666666,0.11820833333333335,0.46895833333333337,0.7055611111111112,2007,3,20,1,79,0
2007-03-21,1.487563888888889,0.09918750000000001,240.98664583333334,6.237222222222223,1865.0,4133.0,12335.0,17368.533333333333,0.07770833333333334,0.17220833333333332,0.5139583333333334,0.7236888888888888,2007,3,21,2,80,0
2007-03-22,1.010401388888889,0.07904583333333333,241.76352777777777,4.223055555555556,353.0,736.0,10462.0,12698.633333333333,0.014708333333333332,0.030666666666666665,0.4359166666666667,0.5291097222222222,2007,3,22,3,81,0
2007-03-23,0.9090333333333334,0.08297777777777778,241.64547916666666,3.80375,1127.0,777.0,8369.0,11543.8,0.04695833333333333,0.032375,0.34870833333333334,0.48099166666666665,2007,3,23,4,82,0
2007-03-24,2.0614097222222223,0.13265555555555555,239.70447222222222,8.703333333333333,3707.0,5797.0,16382.0,23587.833333333332,0.15445833333333334,0.24154166666666665,0.6825833333333334,0.9828263888888888,2007,3,24,5,83,1
2007-03-25,2.317120138888889,0.16402777777777777,240.03453819444442,9.717152777777779,4630.0,3600.0,9358.0,38022.88333333333,0.19291666666666665,0.15,0.3899166666666667,1.5842868055555555,2007,3,25,6,84,1
2007-03-26,0.9833902777777779,0.11178194444444445,241.3368125,4.183055555555556,1088.0,344.0,9096.0,13073.366666666667,0.04533333333333334,0.014333333333333332,0.379,0.5447236111111111,2007,3,26,0,85,0
2007-03-27,0.7674583333333334,0.10536527777777778,240.60197916666664,3.296527777777778,0.0,3019.0,3697.0,11703.0,0.0,0.12579166666666666,0.15404166666666666,0.487625,2007,3,27,1,86,0
2007-03-28,1.6207625,0.13647083333333335,240.4446111111111,6.854583333333333,1122.0,8527.0,13888.0,15361.3,0.04675000000000001,0.3552916666666666,0.5786666666666667,0.6400541666666667,2007,3,28,2,87,0
2007-03-29,1.1044486111111111,0.13798333333333332,240.5366875,4.676805555555556,1162.0,460.0,10724.0,14160.766666666666,0.04841666666666666,0.01916666666666667,0.44683333333333336,0.5900319444444444,2007,3,29,3,88,0
2007-03-30,0.9738847222222222,0.12578333333333333,241.03922916666667,4.189583333333333,1094.0,468.0,8217.0,13594.233333333334,0.04558333333333334,0.0195,0.34237500000000004,0.5664263888888889,2007,3,30,4,89,0
2007-03-31,2.4371597222222223,0.16076666666666667,239.26077083333334,10.264722222222222,2620.0,7707.0,17682.0,30482.833333333332,0.10916666666666668,0.321125,0.7367499999999999,1.2701180555555556,2007,3,31,5,90,1
2007-04-01,1.9346888888888887,0.1406611111111111,240.02448611111112,8.149444444444445,4629.0,5401.0,19509.0,16893.533333333333,0.192875,0.22504166666666667,0.812875,0.7038972222222223,2007,4,1,6,91,1
2007-04-02,1.3616513888888888,0.12106666666666667,240.46011805555557,5.71263888888889,1755.0,970.0,16641.0,13313.633333333333,0.073125,0.04041666666666666,0.693375,0.5547347222222222,2007,4,2,0,92,0
2007-04-03,1.1408472222222221,0.11719444444444443,240.50495833333335,4.84625,3630.0,1042.0,7637.0,15071.333333333334,0.15125,0.043416666666666666,0.3182083333333333,0.6279722222222223,2007,4,3,1,93,0
2007-04-04,1.4249083333333332,0.11966527777777779,240.33178472222224,5.98625,3434.0,420.0,14748.0,15595.8,0.14308333333333334,0.017499999999999998,0.6144999999999999,0.649825,2007,4,4,2,94,0
2007-04-05,1.2806097222222221,0.16981805555555557,241.1731041666667,5.491527777777778,1086.0,4277.0,10523.0,14848.633333333333,0.045250000000000005,0.17820833333333333,0.43845833333333334,0.6186930555555555,2007,4,5,3,95,0
2007-04-06,1.111902777777778,0.09945416666666666,241.18445138888887,4.688611111111111,0.0,5466.0,9166.0,12053.666666666666,0.0,0.22775,0.3819166666666667,0.5022361111111111,2007,4,6,4,96,0
2007-04-07,1.079113888888889,0.09634027777777777,240.37859027777776,4.564583333333333,1127.0,3111.0,5923.0,15737.733333333334,0.04695833333333333,0.12962500000000002,0.24679166666666666,0.6557388888888889,2007,4,7,5,97,1
2007-04-08,1.1172333333333333,0.0943625,240.34918055555556,4.719861111111111,0.0,485.0,3545.0,22783.6,0.0,0.02020833333333333,0.14770833333333333,0.9493166666666667,2007,4,8,6,98,1
2007-04-09,0.6950833333333333,0.1111875,240.55048611111113,2.974583333333333,2667.0,514.0,3801.0,9700.0,0.11112499999999999,0.021416666666666667,0.15837500000000002,0.4041666666666666,2007,4,9,0,99,0
2007-04-10,0.5398361111111112,0.10343055555555555,240.8137013888889,2.347361111111111,209.0,742.0,2572.0,9433.066666666668,0.008708333333333334,0.030916666666666665,0.10716666666666667,0.3930444444444445,2007,4,10,1,100,0
2007-04-11,0.6163069444444444,0.13364305555555556,241.1548263888889,2.61875,0.0,1112.0,6421.0,7258.366666666667,0.0,0.04633333333333334,0.2675416666666667,0.30243194444444443,2007,4,11,2,101,0
2007-04-12,0.37340694444444444,0.10264722222222224,240.25606249999998,1.5979166666666667,0.0,541.0,1818.0,6602.766666666666,0.0,0.022541666666666668,0.07575,0.2751152777777778,2007,4,12,3,102,0
2007-04-13,0.3826541666666667,0.10530555555555554,240.05048611111113,1.6433333333333333,0.0,558.0,1988.0,6637.7,0.0,0.023250000000000003,0.08283333333333333,0.2765708333333333,2007,4,13,4,103,0
2007-04-14,0.38490833333333335,0.1080625,240.31314583333332,1.6513888888888888,0.0,578.0,2008.0,6651.8,0.0,0.02408333333333333,0.08366666666666667,0.27715833333333334,2007,4,14,5,104,1
2007-04-15,0.5042805555555555,0.11912777777777779,240.23668750000002,2.1865277777777776,0.0,1026.0,2893.0,8183.733333333334,0.0,0.04275,0.12054166666666666,0.34098888888888895,2007,4,15,6,105,1
2007-04-16,0.6613819444444444,0.12921805555555557,240.6571388888889,2.8724999999999996,952.0,1305.0,4656.0,8960.166666666666,0.03966666666666666,0.054375,0.19399999999999998,0.37334027777777773,2007,4,16,0,106,0
2007-04-17,0.8498152777777778,0.15163472222222224,240.19566666666668,3.6908333333333334,1532.0,389.0,6199.0,12275.566666666668,0.06383333333333334,0.016208333333333335,0.25829166666666664,0.5114819444444445,2007,4,17,1,107,0
2007-04-18,0.6932263888888889,0.11473888888888888,240.14677777777777,2.9954166666666664,1579.0,355.0,3430.0,11274.666666666666,0.06579166666666666,0.014791666666666667,0.14291666666666666,0.4697777777777778,2007,4,18,2,108,0
2007-04-19,0.7143458333333332,0.10393055555555555,240.42984027777777,3.055833333333333,733.0,1605.0,5748.0,9058.3,0.030541666666666665,0.066875,0.23950000000000002,0.37742916666666665,2007,4,19,3,109,0
2007-04-20,0.5712361111111112,0.10114305555555557,240.13289583333332,2.494861111111111,1069.0,360.0,3499.0,8781.666666666666,0.04454166666666667,0.015,0.14579166666666668,0.36590277777777774,2007,4,20,4,110,0
2007-04-21,1.162261111111111,0.14767916666666667,239.21323611111112,5.035694444444444,6575.0,463.0,11129.0,9727.266666666666,0.27395833333333336,0.01929166666666667,0.46370833333333333,0.4053027777777778,2007,4,21,5,111,1
2007-04-22,1.5511902777777777,0.1855513888888889,239.60888194444442,6.688472222222222,4264.0,2287.0,11102.0,19575.566666666666,0.17766666666666667,0.09529166666666666,0.46258333333333335,0.8156486111111111,2007,4,22,6,112,1
2007-04-23,0.7323375,0.09419444444444444,237.23564583333334,3.264166666666666,1402.0,506.0,6005.0,9663.533333333333,0.058416666666666665,0.021083333333333332,0.2502083333333333,0.4026472222222222,2007,4,23,0,113,0
